student_id,first_name,last_name,age,email,country,attendance,assignment_completed,grade
916,Penn,Fetterplace,23,pfetterplacepf@webs.com,Poland,15.53,FALSE,37.25
917,Bobine,Alstead,22,balsteadpg@meetup.com,Palestinian Territory,12.95,TRUE,81.9
918,Barclay,Kittel,21,bkittelph@wufoo.com,Czech Republic,9.84,FALSE,99.02
919,Valene,Vel,22,vvelpi@sciencedaily.com,Brazil,21.43,FALSE,33.96
920,Kimmie,Stiller,23,kstillerpj@a8.net,Russia,67.21,TRUE,76.22
921,Brook,Cullinan,18,bcullinanpk@cocolog-nifty.com,Colombia,39.2,FALSE,48.2
922,Murdock,Beane,21,mbeanepl@cyberchimps.com,Indonesia,2.98,TRUE,45.83
923,Xena,Colchett,19,xcolchettpm@bigcartel.com,Ukraine,13.23,TRUE,30.05
924,Darbie,Vasse,22,dvassepn@facebook.com,Chile,75.19,TRUE,3.16
925,Jackelyn,Kaplin,22,jkaplinpo@etsy.com,Chad,80.12,TRUE,2.03
926,Forbes,Kroll,18,fkrollpp@ihg.com,Brazil,36.12,FALSE,0.22
927,Isahella,Jennemann,21,ijennemannpq@cbslocal.com,Japan,84.79,TRUE,9.6
928,Ludovika,Shmyr,25,lshmyrpr@pbs.org,France,71.61,TRUE,48.83
929,Mycah,Issacson,18,missacsonps@livejournal.com,Morocco,75.52,FALSE,89.31
930,Cassandre,Jagoe,18,cjagoept@independent.co.uk,Russia,24.91,FALSE,2.3
931,Dee,McMorran,20,dmcmorranpu@github.com,Brazil,70.44,TRUE,68.11
932,Letitia,Bettaney,23,lbettaneypv@wufoo.com,Indonesia,73.2,FALSE,50.41
933,Chandler,Carnilian,22,ccarnilianpw@answers.com,China,16.83,TRUE,23.98
934,Aleece,McCunn,21,amccunnpx@bravesites.com,China,64.97,TRUE,25.61
935,Roshelle,Dundredge,18,rdundredgepy@g.co,Indonesia,29.32,FALSE,37.78
936,Adina,Quin,18,aquinpz@youtube.com,Canada,81.58,FALSE,80.5
937,Nicola,Freezer,19,nfreezerq0@gravatar.com,Peru,58.89,TRUE,87.14
938,Harald,Huchot,21,hhuchotq1@nasa.gov,Azerbaijan,48.54,FALSE,78.52
939,Kit,Jinkin,21,kjinkinq2@etsy.com,China,3.62,TRUE,82.69
940,Tildie,Haggata,21,thaggataq3@sfgate.com,Indonesia,4.3,FALSE,76.82
941,Tito,Velten,23,tveltenq4@51.la,Colombia,16.27,TRUE,56.39
942,Archambault,McGifford,18,amcgiffordq5@ucsd.edu,Portugal,87.45,FALSE,13.76
943,Kelby,O'Criane,20,kocrianeq6@columbia.edu,United States,53.49,FALSE,61.11
944,Lorrayne,Sheals,20,lshealsq7@baidu.com,Indonesia,41.89,FALSE,14.32
945,Brittan,Palffy,24,bpalffyq8@live.com,Russia,42.93,FALSE,69.11
946,Aldis,Koop,25,akoopq9@indiatimes.com,Philippines,72.97,FALSE,33.67
947,Jarrad,Miebes,24,jmiebesqa@nih.gov,Russia,94.82,FALSE,46.49
948,Micky,Daelman,21,mdaelmanqb@booking.com,Portugal,89.37,TRUE,4.95
949,Stewart,Santon,25,ssantonqc@baidu.com,China,70.99,FALSE,55.7
950,Rudiger,Kebbell,23,rkebbellqd@walmart.com,China,53.18,TRUE,23.35
951,Gottfried,Japp,21,gjappqe@guardian.co.uk,Guinea,15.64,FALSE,90.56
952,Carolynn,Royson,20,croysonqf@qq.com,Sierra Leone,57.71,FALSE,86.28
953,Biddie,Twining,20,btwiningqg@nih.gov,Nigeria,74.08,TRUE,93.29
954,Bartlet,Ramsby,21,bramsbyqh@rambler.ru,China,16.87,TRUE,89.5
955,Jami,Boots,20,jbootsqi@netscape.com,Kenya,1.1,FALSE,13.99
956,Maren,Bedinham,19,mbedinhamqj@altervista.org,Cameroon,66.57,FALSE,44.06
957,Jamal,Dickens,25,jdickensqk@dailymail.co.uk,Kazakhstan,22.14,TRUE,10.37
958,Tibold,Boreham,22,tborehamql@answers.com,Ukraine,74.45,FALSE,78.99
959,Brett,Ghiraldi,21,bghiraldiqm@china.com.cn,Philippines,5.04,FALSE,12.11
960,Olimpia,Rive,25,oriveqn@washingtonpost.com,Argentina,23.44,TRUE,51.25
961,Borden,Begbie,22,bbegbieqo@bloglines.com,Afghanistan,28.01,FALSE,27.09
962,Auria,Challicombe,25,achallicombeqp@indiatimes.com,Poland,3.57,TRUE,63.78
963,Carmine,Crisall,19,ccrisallqq@elegantthemes.com,Indonesia,23.19,TRUE,47.83
964,Timoteo,Greiswood,22,tgreiswoodqr@google.com.br,Indonesia,53.9,FALSE,51.05
965,Annmaria,Lisamore,19,alisamoreqs@mlb.com,Indonesia,46.24,FALSE,70.74
966,Loralyn,Lyle,19,llyleqt@apache.org,Ireland,46.24,TRUE,87.42
967,Kristian,McPeeters,23,kmcpeetersqu@xing.com,France,96.41,FALSE,96.81
968,Travers,Goble,18,tgobleqv@hubpages.com,Canada,5.03,TRUE,58.29
969,Andrea,Cordy,20,acordyqw@last.fm,China,43.24,TRUE,92.37
970,Dorisa,Elcombe,23,delcombeqx@boston.com,Chile,94.04,TRUE,91
971,Prue,Davidov,25,pdavidovqy@china.com.cn,China,83.45,TRUE,26.61
972,Josiah,Caso,23,jcasoqz@goo.ne.jp,Guatemala,31.9,FALSE,63.64
973,Fairlie,Nathon,24,fnathonr0@cyberchimps.com,China,84.83,FALSE,73.42
974,Ibby,Lightwood,18,ilightwoodr1@jigsy.com,China,71.31,FALSE,5.38
975,Devon,Oby,20,dobyr2@dyndns.org,Palestinian Territory,53.3,TRUE,19.28
976,Amandi,Girardot,23,agirardotr3@wikipedia.org,France,88.39,FALSE,74.18
977,Krystyna,Gimblet,25,kgimbletr4@pen.io,Philippines,45.97,TRUE,62.11
978,Katy,Ainley,23,kainleyr5@yelp.com,Afghanistan,72.37,TRUE,52.85
979,Donica,Spaight,20,dspaightr6@smh.com.au,Czech Republic,84.06,FALSE,73.22
980,Luce,Garz,19,lgarzr7@hao123.com,United States,2.87,FALSE,83.17
981,Cole,Royl,18,croylr8@forbes.com,United States,37.6,FALSE,72.73
982,Easter,Falkus,23,efalkusr9@princeton.edu,Botswana,67.71,TRUE,8.1
983,Kimberlyn,Okroy,20,kokroyra@bing.com,China,16.98,FALSE,85.54
984,Andi,Feake,21,afeakerb@paginegialle.it,Vietnam,79.65,FALSE,95.81
985,Sandi,Airds,20,sairdsrc@smugmug.com,Czech Republic,71.57,TRUE,5.04
986,Rozina,Blythe,24,rblytherd@buzzfeed.com,Brazil,30.95,FALSE,70.79
987,Lanie,Wein,23,lweinre@forbes.com,Venezuela,10.02,TRUE,43.06
988,Nev,Burbank,24,nburbankrf@mysql.com,Vietnam,71.52,FALSE,87.74
989,Chrystel,Greschik,25,cgreschikrg@dot.gov,Armenia,62.04,FALSE,15.33
990,Terrie,Torrese,25,ttorreserh@ask.com,Egypt,84.95,FALSE,55.32
991,Aloin,Measham,23,ameashamri@miibeian.gov.cn,Indonesia,10.85,FALSE,97.36
992,Jefferey,Wiburn,23,jwiburnrj@furl.net,Poland,32.22,TRUE,29.4
993,Guntar,Vaugham,18,gvaughamrk@vistaprint.com,China,3.31,FALSE,79.75
994,Simone,Askem,24,saskemrl@clickbank.net,France,7.28,FALSE,62.81
995,Kaylil,Robe,18,kroberm@ebay.co.uk,China,89.23,FALSE,72.67
996,Nona,Imms,21,nimmsrn@wikimedia.org,Japan,52.98,FALSE,46.73
997,Allyson,O'Lahy,23,aolahyro@howstuffworks.com,Peru,71.45,TRUE,37.16
998,Alena,Sketchley,22,asketchleyrp@japanpost.jp,Peru,81.44,TRUE,8.99
999,Pippy,Feldstern,18,pfeldsternrq@mlb.com,Serbia,62.56,TRUE,13.02
1000,Robinet,Broady,20,rbroadyrr@about.me,Indonesia,65.42,TRUE,21.11
